The meat here is horrible and the horchata is nasty taste like dirty sink water. I do not recommend this Filibertos.,,,,
Great food friendly service reasonable prices (not the desserts) at-home atmosphere. A+++,Service,Ambience,Value,
Great service less then mediocre food.\nWe went for lunch and the parking lot being empty should have been a sign. \nI had the fish tacos that were very fishy and came on flour tortillas and with lettuce when the menu stated corn tortillas and cabbage. rice and beans were fine nothing special. \nMy boyfriend ordered the shrimp fajitas and he tasted one shrimp and said I cant eat this ill get sick. The shrimp tasted old and were almost soggy. \nDO NOT recommend and will not be back.,Service,,,
When you can take home Thai food and it still taste like it just came out of the kitchen that is a 10 for me. The seasoning was perfect on the Thai basil chicken and the Garlic and Pepper beef. Staff was polite.,Service,,,
"Sign on the door says they serve breakfast till 11AM on the weekends. We get there at 10:30am and they say they are done doing breakfast!!! We ask why and they say ""breakfasts shortage"". WTF is that?!?!? Change the sign then or put up a new sign. Someone from corporate should look into this place. It felt more like they just didn\'t want to make it!",Service,,,
Delicious! Got here at 1:30 and had no wait since they close at 2pm. Super friendly staff fast service and amazing food. I had the Holy Crab! benedict with the twice fried potatoes (must have). Boyfriend had French toast with eggs and Canadian bacon. We both cleared our plates. Wish we had more days in Calgary to try more of their menu.,Service,,,
4am and cant take orders they said cause registers reboot for 20min. Not even cash ridiculous,Service,,,
amazing coffee place let me tell you that the nitro cold brew is just amazing and the people is awesome as well what a great spot and welcome people they have here just happy to have found it and the quality of the drinks just so much better then starbucks they really put passion in the drinks and you can taste the amazing quality to it idk how they do it with so many people in line they never messed up my drinks great managing and teamwork highly recommend them to all my family and friends,Service,,,
Everything was fantastic food was fresh and well prepared. Every time I eat a burrito at this place feel like my first time which is excellent!! \nHighly recommend The burrito is made with quality ingredients every time tastes fresh prepared constantly so your experience is the same every time. Burritos themselves are heavy well packed and yummy! Highly recommend.,,,,
This is my all time favorite steak house! We have been here a few times now and we definitely look forward to it every time. On top of the great food their service is always amazing. Last night we had John he was super helpful with the menu and definitely patient with me! Lol I was really indecisive last night but he helped me make some really yum choices! Definitely recommend this place for any occasion! Fair warning this place will ruin any normal steak house for you!,Service,,,
Best turkish kabab in downtown MTL. \nHowever they take only cash and recently ramped up prices. Sketchy behavior in that aspect. \n\nGood place for a takeout. \nKebab quality is actually good.,Service,,,
Bamboo Bakery saved me called in about a last minute order. I was in and out within 15 minutes with a personalized birthday cake. \n\nCake: Small sized rectangle super moist and soft delicous yellow cake with buttercream flowers on top decorated in white and pink. Filling was lemon and strawbery surprisingly sweet and great together. I was able to feed 11 and still have some left over.,Service,,,
Fantastic place! Great Happy Hour menu. The Ahi Poke California and Spicy Tuna rolls were all exceptional!,,,,
"We are Indian foodies and happened upon Pure Indian this PM. All we can say is outstanding! The goat vindaloo and palak paneer are fabulous! And be sure to have pistachio kulfe for dessert. Definitely the new ""best Indian"" restaurant in LV!",,,,
We got take out from here not expecting the best Chinese food in the world but we were not expecting to get the worst! We did not like what we got at all. My white rice had a metallic taste to it and the crab ragoons were very seafood-ish. I got a beef chow mien. The beef was ok but not great and we also got sesame chicken and they were very crunchy with little sauce. I would not recommend Chinese food from here!,,,,
Two adults and a little baby in a stroller were seated very comfortably. It was lunch and we had a UFO Fried Rice and a Spicy Pork Bibambob. \n\nTotal home run! It cost $30 or so. And there are plenty of other dishes we intend to try. Definitely going back.,,,Value,
Small restaurant. Tasty Japanese curry. Karage chicken curry is a must order very filling,,,,
"The sushi is great quality. But when you enjoy AYCE sometimes some of the things you marked on your card go missing. For example the sashimi or the shrimp. If you mark 10 be prepared to ask again because sometimes these mysteriously go unserved. I get that these are the more expensive dishes but then don\'t serve them. Not great service . How dare they ""forget"" our shrimp. We are paying customers and demand to eat all we can enjoy.",Service,,Value,
What can I say?...this is my morning quick-stop for my booster! Absolutely love this location. My favorite girl there is Natalie she is always so bubbly and ready to answer any questions. Love her! Place is always clean and stocked. Five stars!,Service,,,
"Traveling from out of town and wanted food that was not ""Vegas"" just good Mexican food is what I was craving and that is what I got! Service was fast and pleasant and the woman working the counter was extremely friendly. Prices were great and the food was amazing. And oh my goodness the salsa I could drink it!! Would recommend for sure!!",Service,,Value,
I am so pleased that the owner James reached out to me regarding our experience. This speaks volumes! That type of attention and service is what keeps us going back to the places we frequent! We will most certainly return to North Italia in Phoenix very soon and will write the last visit off as a fluke! It happens to the best of us:-) Thank you so much James for being a great business owner in our community!,Service,,,
LOVE THIS PLACE!! Been here twice now & food and service have been wonderful!! Chicken Parmesan is delicious!! Our new favorite spot!!!,Service,,,
Amazingly we just walked in and got a table. Personal service. Robust pricing but also robust portions. Should have saved some room for dessert!,Service,,Value,
"Service food and atmosphere are wonderful!!! Love this place!! Been here for special events as well as just ""lunch with the girls"" and EVERY time they are so attentive! My new favorite place!",Service,Ambience,,
"A nice and shiny Subway this location is fairly new. But the sandwich making techniques are tried and tested.\nPick your bread meat cheese ""would you like that toasted"" now on with the veggies sauces seasoning. Would you like to make that a combo with chips and a drink?\nThank you and come again.\nOh watch your step.",Service,,,
Food is great but the staff needs some work on friendliness,Service,,,
WOW!! Best food ever! Amazing! Beautiful peaceful patio with lovely waterfall in the middle of it great service. I am visiting from Seattle and who would think the cod fish and chips would impress a gal from the seafood kingdom in the Pacific Northwest! Highly recommend it to visitors AND locals!!,Service,Ambience,,
Best pizza I have ever had! Great and quick service and they also have a great mobile application with fabulous coupons!,Service,,,
Mixed review on this onethe food is actually pretty good! and at a good price the service was lousyI had to ask for EVERYTHING! more napkins chopsticks and they never refilled the water.,Service,,Value,
Great lunch for $10 and very tasty! Would defiantly recommend if your fan of gyros. Also the tzatziki sauce was great.,,,Value,
do not go here!!!! if i could give a 0 i would! this is the absolute worst slow cold taco bell in the history of taco bells. unbelievable junk. whoever runs this place needs fired asap.,Service,,,
We really enjoyed our dinner tonight. We each ordered different things and were beverages pleased with what came.\n\nThe service was great and the owner was super friendly.,Service,,,
Awesome place to take your loved ones to!!! Great authentic Mexican food!!! Their servers go extremely out of their way to please you!!!! I will definitely come back next time I am in Vegas little pricey but worth it!!!,Service,,,
Had the shawarma plate with rice and with a suggestion from the employee the lentil soup. Everything was great! Good portions good flavor good prices and I especially loved that soup!,Service,,,
My wife and I see these commercials all the time and we dont even have any in Cali that we know of. So we had to try it today. There is alot of great sounding dishes on the menu. I didnt know what to get and im a sucker for memphis dry rub ribs. They where ok. I usually like to try places signature dishes but i couldnt pass it up. They have alot of different flavor lemonades and ice tees also. We tried a few.,,,,
Andiamo is OUR neighborhood Italian restaurant. We strong support good local restaurants where owners actually take the time to know and appreciate their customers. I love especially Lobster Ravioli. The owner/chef makes it extra spicy for me.,Service,,,
"I received a coupon to go to Yummy\'s. I wish I had never gone. The food seemed ""old"" and did not taste very good. It had a lot of choices but the quality and taste of the food offered is very poor. The place is over-priced also at $13.00 a meal. I will never go to this place again.",Service,,Value,
The best shredded beef tacos. The shells are excellent and the beef is tasty. Havent had tacos this good since the old Tacos Shop in Etna.,,,,
My co- workers and I have been here a few times. Food portions are huge and cheaply priced. Food is great and always cooked to order. Service is fast. There Alfonso Burrito is my favorite it is a must share item with a few people or just have left overs.,Service,,Value,
The is place is great. They are fast at their take out orders and the owners seem like they are very nice people. They are extremely friendly..even offered me some soup while I waited last time since I had a large order that took longer than anticipated:) the sushi / sashimi is very tasty and fresh. Fair prices great quality! Highly recommend for the Brampton area.,Service,,Value,
Well worth the prices outstanding wonton soup I highly recommend recommended coming here,,,Value,
Great tasting pasta but the wood fired pizza is out of this world good. Everything is just fresh and good. Service is always excellent and the staff are very friendly and attentive. 5 stars all the way!,Service,,,
Had a terrific lunch today choose a vegetarian option and it was delicious. Huge portion of super fresh food for only $10.00. Fantastic will go back for sure.\nAnd the service was excellent!,Service,,Value,
My husband and I love this place. Great sushi! My husband goes to UNLV so sometimes we stop In for a nice lunch date. We always do the all you can eat.,,,,
Just found out that this location no longer supports Veterans or fire fighters discount. Smh guess the bottom line is more important that supporting those of us that afford them business opportunity.,,,,
Stop by here before closing to pick up some wings to take back to the room.\n\nStaff was cool and had my order ready about 15 mins after paying for my order regardless if you order online they will toss the wings in the fryer until you pay.\n\nNo over the phone orders have to order either in person or online.,Service,,,
"Should have known when they were not busy at 7 on a Sunday with such a trendy atmosphere that it would be a bad experience. Slow service orders were wrong no tea and rude employees. They got mad when we asked for ""the rest of our order"" they hadn\'t filled. Bad experience. \nEveryone has a bad day in a restaurant...but I won\'t be going back to find out if there are better days here.",Service,,,
New family run business. The beef schwarma and falafel are both great and come with fries.,,,,
Experience was amazing very high end restaurant but quality of there food does justice to prices. Definitely will visit again,Service,,Value,
A big fan of this place as a lunch quick and dirty @ 19.99 per person for all you can eat! Also try the onion dressing salad was actually much better than anticipated!,,,,
Took forever to get a salad. We think he forgot. Our chicken parmesan arrived obviously microwaved. Food was indelible. We did not see a manager to express our displeasure.,Service,,,
Excellent food friendly people amazing view.... This is my new favorite Indian spot! P.S. Make sure you get the naan.,Service,Ambience,,
food was good they have the hottest salsa I have ever had at a restaurant (which still tasted awesome) their prices were reasonable as well. the service could be a little better and in this day and age charging for soda refills seems a little unreasonable to me.,Service,,Value,
Yummy!! Well worth the drive (we came from the East Valley). Clean inside and friendly staff. Big portions and super delish! We will be back.,Service,Ambience,,
Great experience and food in a very intimate charming space. Greeted by the 78-year-old owner Ennio we immediately were struck by his warmth and informality. He immediately set to open our byob Argentinian wine and we were off and running. House salad and vinegarette was delicious and made with care. Very leisurely pacing and background music lent to a romantic setting. Highly recommended!,Service,Ambience,,
4 stars because the location is a bit iffy a huge pain to get in and out of. Other than that AMAZING coffee and teas and tons of options. If your having a bad day go order from DB and the workers will turn your day around immediately. Everyone is always so friendly and smiley truly a great business.,Service,,,
Quick service. Not a fancy place but small family run Pho place. Spring rolls are awesome. Possibly one of the best pho in markham. Will definitely come back for sure.,Service,,,
You would think you have died and gone to lebanese seafood heaven; excellent selection of some of the yummiest lebanese food great service and environment for a gathering.,Service,Ambience,,
Fast hot delivery of excellent food. Will be ordering again. We really liked the sweet potatoes.,Service,,,
"Love this place for Thai food on the strip. Lots of vegetarian options my favorite is the pad thai and also the green curry. The food can be really spicy and I would recommend not going over a ""4"" on the level of spice...they aren\'t messing around!",,,,
Horrible service. Tried calling in an order to be happy placed on hold listening to the staff chat for 5 mins. Will not order from here again!,Service,,,
Had lunch here today it was awesome! Lots of selection. Ingredients were very fresh and the staff were friendly. Apple and mango chutney is wonderful. Personally was not a fan of the green salad that came with the sandwich too much dressing would definitely ask for it on the side next time. Biggest downfall is there is limited seating. Will definitely be going back.,Service,Ambience,,
Pretty good! Little over priced but the gyro was good. Nice flavor on the lamb sauce was good used the inner parts of the lettuce so it was yellow.,,,Value,
My little son and I love this place!! Very friendly staff and the best pineapple soft serve strawberry shortcake and banana splits!,Service,,,
Great authentic Mexican food. However it is no country for old men as all the meat and salsas are insanely hot !,Service,,,
I have no complaints walked in and was greeted/seated right away. Drink specials were very reasonably priced. I had the Spicy Chicken Cali Burrito which is the #2 special on the Dinner Menu. Good sized portion of food and the waitress checked on me at least five or six times. This place is very family friendly also I highly recommend this establishment to those of you seeking some tasty Mexican Cuisine.,Service,,Value,
Stumbled in here randomly bcos shopping on Queen west for too long needed a snack break. And they were doing a buy one get one free = score! The ladies at the counter were helpful explaining the difference cakes and the place has a mice vibe. The pink velvet cake I got was ok nothing special but not bad and then raspberry New York cheese cake I got to go I had 4 days later was pretty good!,Service,,Value,
Just three words: red fish curry. It should be up in a hall of fame somewhere; behind a gold plated frame. Some say i went over three words you know what i say to those people? Stop hatin cause Thai Elephant stands tall and not just with Thai cuisine but all restaurants.,,,,
Better than Oceans or Seasons in terms of selection and cleanliness. Nicer layout more selection and produce is fresher than Oceans and Seasons I find.,,Ambience,,
i enjoyed the pizza here. Wood burning stove. They need to add grilled chicken to the menu though. The waiter attemptes to get us chicken from the salad side but I think he forgot.,Service,,,
best burgers ive had period! ate twice here back to back when i was in montreal im from ny! (goliath is OMG!),,,,
Great food and service. The wings for appetizers are a favorite as well as the coconut ice cream for dessert. The yellow curry is very good and spice lovers the kitchen will make as hot as you desire....level 5 and beyond!!,Service,,,
I like their food. The servings are HUGE and the prices are very affordable. They have lunch and dinner specials which is usually when I go. They also deliver if you live within a certain mile radius which I do! Lol I have never had any problems with this resturant. Check them out!,,,Value,
If you want Mexican for a reasonable price in this city you gotta go here! The quesadilla tacos burritos and the tortilla soup are all fantastic! The staff is friendly and I continue to go back because of the service,Service,,Value,
Lets put it this way I wish this place was still Georgios! what does that tell ya. Ive never been so angry after eating food this pizza was so gross. The sauce taste like spaghettios sauce and they only have beef toppings and beef bacon was like beggin strips for my dog. I will never return to this place even if it was free for life!!!,Service,,,
Ordered delivery to our Lakeshore condo while moving in with no idea what was in the area. Went with familiar dishes for our first Kothur experience - butter chicken and fish curry. Both exceeded expectations! Looking forward to trying more from Kothur in the future :),,,,
This is a superb sushi restaurant with three Japanese\nSushi chefs creating beautiful sushi right before your eyes. Tonight they gave us a complimentary trio of seared salmon nigiri in addition to the gorgeous specialty rolls we ordered. The price is so right for such high grade sushi.,Service,,Value,
Delicious and authentic sushi and tempura! There was even surprise lobster. Unreal. We had the omakase menu which filled me up and is great value! Definitely coming back.,,,Value,
Had the chicken fajitas and they were absolutely terrific! I might say the best fajitas I have ever had. The chips were hot and had a great flavor and the salsa superb! The food gets 5 stars!\n\nWhy do I only give it 4 stars? I had to wait at least 10 minutes to get another beer... the waitress should never let your beer run out.\n\nI will be back!,Service,,,
Luke and Victor are the absolute best bartenders. We come in here every Friday solely to see these two. Great food and great service every time.,Service,,,
Food was good but service was slow. Could not get a refill on our drinks and the waitress was sitting in another booth and having lunch with a couple of people The hostess did not greet when we arrived and did not acknowledge when we left. There was 3 cars in the parking lot and hardly anyone in the restaurant.,Service,,,
Friendly Staff amazing pizza. I must say their pizza taste fresher than papa johns . XD,Service,,,
Great place to dine of you are a night owl like me. \nGraveyard specials for 21 and over no slot card needed from midnight to 6am.\n$4.95 7oz NY steak & eggs\n$3.95 1/2 lb cheeseburger and fries ham steak & eggs pancake sandwich.\n$3.45 for a traditional breakfast with bacon or sausage and eggs.\n$2.95 for biscuits and gravy.\n\nService is fast friendly and efficient. \n\nLarge open dining area overlooking the casino.,Service,Ambience,Value,Location
I recently called to get a cheese and meat platter delivered for a holiday party and the staff were really great. They took time answering all my questions and never made me feel stupid about not knowing much about cheese. When the delivery came the selection was amazing and the presentation was great. I would definitely go here again.,Service,,,
A solid 4. Good flavors and the veggies in the main course are very fresh. The salad with the chalkboard menu was a good size. The lettuce was maybe not the freshest on the day we were there. \nOverall the flavors were wonderful. The bread was awesome especially with the balsamic and olive oil with which it was served. My wife had the great white buffalo and it was both spicy and good flavor. \nPrice for size was appropriate. \nWe will return.,,,Value,
"Food is awesome. If only the place wasn\'t run and staffed by clueless hipster teenagers that don\'t have a clue what a restaurant should actually run like. Even the ""managers"" are insanely slow and don\'t seem to care that people will sit in the waiting area for 20-25 minutes before staff even acknowledges them. \nIt\'s a shame because the food is almost worth the wait.",Service,,,
Quaint place with cozy decor and good Israeli food. Dooby is usually around to chat with and with belly dancing some nights it makes for a good experience.,,,,
Sorry this took so long Outback. Our last visit went much better than our previous visits. The server was very attentive and the appetizers were great. The appetizers were so good that they overshadowed the main courses. Appetizer night next time. Anyways a star bump up for the great service.,Service,,,
MAKE RESERVATIONS!!! Ichiza is packed on a regular basis. Ichiza is a popular locals Japanese Restaurant. They offer sushi but specialize in a VARIETY of small dishes. The price of each dish ranges from $5-8+ Some of my favorite dishes are the Ramen Bowl Tofu Steak Vegetable Croquette Corn on a Cob Shrimp Dumplings Salmon Steak with a cup of white rice..There are so many delicious dishes to choose from. The service is prompt. Your food will be served to you asap!,Service,,Value,
Really enjoy the fish and chips here very underrated place.,,,,
I have visited over the summer. Wonderful place to go and relax. Outside seating is the best. Food is awesome. Weekends get really busy.,,Ambience,,
Delicious brisket ribs coleslaw and cheesy jalape\xc3\xb1o grits. We waited about an hour on a Tuesday. Everyone was very friendly and most had been there before. By 1 they were out of the brisket and sausage.,Service,,,
Absolute worst experience that I have ever had at a restaurant. I am not sure his name but the bartender was extremely rude and we even had to go grab our own ketchup and mustard. I will never go back to this place due to the very rude bartender! Awful experience and very expensive as the fries cost an extra $7 for a small order.,Service,,Value,
Loud. Cheap Mexican food. Beer. Better than Mi Patio. What else yuh wanna know?,,,Value,
Great place 95% of the time. To avoid the long line order online ahead of time. They usually have everything ready and you can just walk to front of the line. Prices are good and place is always clean!,,Ambience,Value,
This restaurant is the BEST!! The garlic chicken and orange chicken are delicious. The good is prepared when u order always great tasting and staff friendly.\n\nExcellent customer service and safe food handling. The restaurant was remodeled so very modern. The prices are great too. This is the best chinese food!,Service,,Value,
Been here many times good place to eat need to come before lunch or dinner because if you come in on those high time expect to wait for a long time. So bring some snacks with you & good luck. Having lunch /dinner with Muzaaa the Champ,,,,
Cheap and delicious chicken shawermas!!! Good for a quick drop in for a quick bite. Self serve \nChicken shawerma dinner is a good deal.,,,Value,
Very nice option for weary travelers trying to avoid standard road food. Good food really friendly staff fast service. Delicious end to my long drive.,Service,,,
Great atmosphere and authentic Italian food. Try the eggplant parmiganio. Just opened up 2 months ago and seems like a great neighbourhood spot. Parking is free after 6pm on lakeshore unlike downtown streets.,,,,Location
The BBQ was very good and being originally from Texas I know BBQ. It was very good. The price was a little high however.,,,Value,
Not sure if Id return due to size but its cute and friendly\n\nGot some cinnamon local honey pepper jam Cali strawberries\n\nOnly 2 vendors w/produce that was a lil pricey\n\nIf other FM are just as small and Zi feel like the 40 min drive- ill be back! \n\nSaw many families picnic!,Service,,,
"Friendly barista good coffee and cute interior. Had the flat white with soy milk which was very delicious. The cafe is quite small so if you\'re looking to do some work come early otherwise I wouldn\'t recommend coming here to take the risk of not finding a seat. It is definitely more of the ""take and go"" type of coffeeshop rather than a cafe meant for people to chill at.",Service,Ambience,,
"Awful. Staff was incredibly slow and incompetent. I had to repeat my order to the same girl 4 separate times. Teriyaki and orange chicken. Each time she just stared off into space for several seconds and then said ""what was that"". Definitely stoned. I hope? Food was average panda just a little extra soggy and cold. They couldn\'t manage to cut the teriyaki chicken so I had giant pieces to try to manage without breaking my plastic fork. Don\'t do it. Just get chick fil a or something.",Service,,,
Good food and fast service. Price was good too for the amount we ate. Definitely recommend this place,Service,,Value,
Amazing food and service!!!! Best kept secret in Summerlin. Excellent food and so fresh. Great prices and the staff is always happy to see you!!!,Service,,Value,
this is a great Italian restaurant a hidden gem but very difficult to get to because it isolated in the corner of a shopping plaza Way out in a restaurant wasteland on the eastern side of Mesa.,,,,Location
An easy spot to grab lunch. The meals were reasonable and as expected. service was adequate but not exceptional. Our order was wrong but quickly fixed. Quick and easy spot to grab lunch if you are nearby.,Service,,,
Great food great people try the baklava desert after your meal!!!!!!!! Must try it out!,Service,,,
This place sucks the people working there suck their attitude sucks. Do not go here!!!! The customers never right.,Service,,,
It does not get better then this as far as Mexican food is concerned. I love the tacos here more then anything. Anything on the menu is amazing but the sampler plate is the most amazing out of all they offer. You get the best of everything! Friendly and fun place to take the whole family for some amazing Mexican food!,Service,,,
Consistently fine......more than just a nice place to work my wife & I can hang & dine listening to Dino on guitar while enjoying the company of other Cajun cuisine fans !,,Ambience,,
So far super impressed with the service and sushi! You have to try the flaming roll :) YUM!,Service,,,
Great spot to come to right after check out from the strip. Parking is easy and service is always friendly and fast. I love the country fried steak and the gravy is amazing!,Service,,,Location
Do not go anywhere else for yogurt!! Made on premise by a health conscious owner. Flavors are amazing. Acai bowls also! The best yogurt anywhere.,,,,
great restaurant for hibachi. they do not prepare in front of you but you also do not leave smelling like your food. I would suggest filet hibachi. lunch is a great deal $10 for full hibachi plate. restaurant is very clean,,Ambience,Value,
Ok so the food at this place is good. But the customer service and especially the cook.....is very rude. I would not go back there again. Not worth it. : (,Service,,,
"Somebody please tell me why QT is the best gas station/convenience store ever?\n\nThe layout is the same for every one. The bathrooms are always less gross than other convenience stores. The service is always phenom. Gas is usually relatively cheaper than other stations in the area. Plus its like a one stop shop for emergency ""got to have it now""s like snickers and chicharones and energy drinks and milk and wipies right? Hahaha!\n\nI don\'t know. My yelp told me to write a review... =D",Service,,,
We decided to have dinner here last night after the Britney concert. We had to wait about 20 minutes and were seated at the bar. The bartenders were great and attentive. I ordered the wings and my husband ordered the ultimate cheese burger and onion rings. Best we have ever had. Everything was fresh and cooked perfectly.,Service,,,
We moved to vegas from el paso a few years ago. Love the food love the salsa. Highly authentic and absolutely delicious. Personally I usually get the chile rellenos while my wife gets the enchiladas. Lunch price is even better.,,,,
This place was great! I see it becoming my new weekday lunch time visit! I went with a friend and I had beef panang and my friend had their pad thai. Mine was delicious and my friend really enjoyed theirs too. Seemed like the business was there to please - they decorated nicely - white table cloths and all and the service was amazing! I was very impressed with this place. Could be a cute simple date night place too. Now to work on that date.... :),Service,,,
First time here. Ordered from the Winterlicious menu. So far so good. Nothing really surprising except the crispy beef brisket Thats a must have if u r visiting here. service is pretty good as well. Atmosphere here is good.,Service,Ambience,,
Always great service and food. Love the bread! I had the calimari and lobster ravioli.,Service,,,
Absolutely amazing juices and cleanses. Love the Basillion. I do think each individual juice is overpriced for the fact that it is not freshly made and not all organic but definitely great and unique juice combos.,,,Value,
Finally a local place near my work to satisfy my cravings for Korean food. Love that make all the side dish in house so you know you are going to get some good food.,,,,
"This place serves up Jamaican soul food that\'s the most authentic in town. And by ""authentic"" I also mean that the restaurant keeps close to its Jamaican roots: the service can be slow it can take a while to get your food regardless of how busy (or slow) the place is the staff keeps the heat on even in summer and the place looks a little grungy. It\'s good eats but sometimes I wonder about the place.",Service,Ambience,,
I am a regular visitor of freddys frozen custard. I love the fries and the concrete options. It is very affordable.,,,Value,
So today is my third or fourth time here and I am trying the Thai spring rolls and Pad Wu Sen! Ordered extra hot and she says oh they make it mean hot maybe too hot! Well only one way to find out!! Mean hot here I come! Will update later!,,,,
Very good small pizza (pepperoni anchovy olives mushrooms). Also had small order of chicken wings--right amount of hot spice. Second time visiting in two months.,,,,
One of the better gyros I have had here in the valley. They provide a generous helping of meat for your hard earned dollar. However the place is so big and open that it feels empty - they could use a location half this size or maybe add some pool tables and a beer bar to draw the college crowd? It has the proximity to the 101 and ASU to become a winner!,,Ambience,,Location
I Love Desotos. Great food and fantastic staff. It is Family friendly and conformable.,Service,,,
"I m a big fan of Ramsay\'s ""Hell"" series. Everything is okay about this restaurant. But the design of the table is the worst. Table is too low n waiter/waitress look at you like Hawk Eye. Ramsay how you put this German architectural design into your restaurant ;)",,Ambience,,
Ordered delivery to our room at the Comfort Inn. Delivery was within 30 minutes and the food was great! Highly recommend..,Service,,,
Love love the uni and sweet shrimp sashimi here!! Been here for like 5 times. Wish the price could be more reasonable.,,,Value,
Delicious ice cream skip the waffle cones and cups. Other than that everything was great!,,,,
No more lunch specials on weekdays. If you order entree over $8 you still get free drink. \nBig bowl of soup noodle - portion much smaller than what you would get at Congee Queen. Stir fried rice noodle with beef was good. Large portion non-greasy. Needed more salt but pretty tasty.\nRestaurant only had 3 tables of customers for lunch but food took more than 15 minutes to arrive. Overall good service but no longer good value at lunch.,Service,,Value,
Torta Mexicana and Ribeye Tacos were fantastic. I then really outdid myself with a Limon Aqua Fresca and finished with a scoop of caramel ice cream. Was very clean and staff was very friendly.\n\nWill definitely be back.,Service,,,
This place is so awesome! The staff is friendly and will help you discover different kinds of tea based on what your preferences are. The teas taste amazing!,Service,,,
Terrible. The place is always empty for a reason. Employees are rather rude. Their kabob chicken was dry and tough. Their gyro meat tasted a little gamey. With only my family and another customer their tables were still dirty. The only good thing there was the cold green hot sauce which was excellent.,Service,,,
How can you not love this place? Love the smashfries burgers and hot dogs. Our go-to place for delicious burgers!\n\n(SO much better than 5 guys.),,,,
The food is okay but my main problem is they do NOT take debit. I found this out only after I got the bill. Luckily my mom had her master card handy. They told me I could use this ATM that charged $3.50/ transaction. My attitude: No debit no business. There are other places in town with much better food and service such as Mandarin and they all take debit.,Service,,Value,
Lines a bit long. Due to lunch time. Like any other subway foods the same. They do driver discounts.,,,,
Carrot cake yogurt with granola - yum! I got a small and should have gotten a mini cup. The small was more than ample. Great flavor and topping choices.,,,,
Great food and drinks! Love this place my new favorite Mexican cantina to go to friendly staff and great environment,Service,Ambience,,
Always have a wonderful time here. Our server Erica was friendly and accommodating. Pizza is so delicious. Nice beer selection and good atmosphere. On a nice day like today they have the bar open to the outside. They changed the station to the dbacks game on our request. Will be back. Best lunch in San tan.,Service,Ambience,,
I love this Thai place. The service is always very fast and efficient. The spicy basil beef and Pad Thai are always done right. I also really like the Thai tea here. \n\nThe restaurant itself is clean and there is never a long wait to be seated.,Service,,,
This restaurant sells the best Chinese food in town. My favorite dish is the Singapore chow mien fun.,,,,
Delicious seafood !! Great price! Shrimp ceviche  7 seas soup and the Campechana cocktail were so yummy . Oysters were awesome too and affordable even when not on special! I have visited at least 5 times.,,,Value,
"Spent Christmas ""08"" here for dinner  The food was good but not great. and overpriced you are paying for the atmosphere. I had the Filet and it was overcooked and a little dry. Didn\'t want to make a fuss on christmas. [ Also the cook was holding a knife].hehe",,Ambience,Value,
My husband and I drove to Vegas strip for the weekend and wanted to venture outside to find beignets.. WOW! this place is outstanding!!!! Best meal we have had! My husband lived in Lousiana for a few years and knows good southern food even he was impressed! We even ordered a few plates to go.. hehe!,,,,
LOVE this place! Our favorite place for AYCE sushi!! Sit at the bar if you can shorter wait on your order. \n\nSuper white fish n garlic tuna nigiri !\nHarry Potter Roll!\nDynamite\nSeafood salad(we ask for the cream sauce n the spicy sauce mixed)\nOne Minute Man\n\nGreat service! Great food!,Service,,,
Great place ... great service.\nSo far the best Thai place in Vegas.\nGreat desserts (sticky rice w/mango) and coconut soup!,Service,,,
We went to The Downside Risk on a whim and LOVED IT. Randy the owner is very personable and hospitable. He made our experience amazing! The food service and atmosphere are all top notch! We will certainly be back and look forward to hosting events in their private dining areas!,Service,Ambience,,
Been going here forever. Definitely my favourite donair restaurant in Calgary. The owner is one of the friendliest warmest people. :),Service,,,
While visiting Montreal I was recommended by a friend to go to Chez Chose and try trier unique french cuisine. The food tasted amazing and the service was great! I really liked the duck dish and the chocolate desert was amazing.\n\nI will recommend this restaurant to anyone who visits Montreal.,Service,,,
Great place to eat & one of my favorites. Good prices & good portions.\nSeafood Alfredo A+ \nPizza A+,,,Value,
This is now on my short list of best places to eat in Phoenix. My wife and I had a very fun and tasty date. Plus there is croquet in front!,,,,
Food was ok not too bad not too good. Service was fast friendly and on point. Doesnt really feel like youre in an Italian restaurant though. The decor is nice however. And the separate private washroom layouts were a nice touch. \n\n50/50 really.,,Ambience,,
amazing! yes it falls apart easily but the quality and flavours are outstanding. the miso soup is my fave. added mushrooms give it a xtra kick. lower in sodium too. i have read a lot of reviews. ive only read about 5% negative. every other sushi place ive been to in yonge/eg area has been poor. thi one is probably in my top5 in toronto.,,,,
One of my favorite breweries to go to in the Pittsburgh. Try their ginga wheat beer!!!,,,,
Enjoyed our visit today for a filling late lunch of Taco Bowl wet burrito and five street tacos. So tasty and large portions! Glad we found these folks again after they left their location on Seventh St on Phoenix.\nWe will be back soon!,,,,
My go to Mexican restaurant. The fresh guacamole with mango mixed in is amazing! So fresh and great on anything. The rice I can eat just a side of that for dinner and can never go wrong with one of their margritas. Great staff as well.,Service,,,
At the Rio Hotel and Casino Las Vegas. Great night with my cousin and my girl. Good food and an Awesome view!,,,,
Always great fresh food. Ask for clarification of what you are getting...speaking Spanish is a bonus.,,,,
I like the food there come here on many occasions but last occasion I lost my appetite from seeing 2 bugs climbing on the wall so close to my face. \nCleanliness not very good.,,Ambience,,
